leaf_index,target_section_count,predicted_section_count,section_count_absolute_error,geometry_rms_m,geometry_rms_normalized,position,size,section_count,total,station_x_m_mae,center_yz_m_mae,width_m_mae,width_m_relative_percent_mean,height_m_mae,height_m_relative_percent_mean,length_m_mae,length_m_relative_percent_mean
45,6,6,0,0.009794668858373998,0.018042314896637216,0.0014923304552212358,0.004039223771542311,1.7881377516459906e-06,0.005535130389034748,0.00906745158135891,0.0013003092026337981,0.0026270109228789806,3.0962376594543457,0.001372937811538577,1.532418966293335,0.01287698745727539,2.372011423110962
46,6,6,0,0.0076968304202802845,0.00939368133323322,0.0006542147020809352,0.00610928563401103,2.0265558760002023e-06,0.006767553277313709,0.006592908408492804,0.0016460197512060404,0.0025653101038187742,2.63040828704834,0.0033365427516400814,2.954282283782959,0.014611780643463135,1.783310890197754
47,6,6,0,0.004632772410992237,0.00520293923089687,0.000703445344697684,0.001246302854269743,5.960462772236497e-07,0.0019509403500705957,0.0036035540979355574,0.0013667764142155647,0.00179848144762218,1.5367023944854736,0.0008608972420915961,0.921893298625946,1.6927719116210938e-05,0.0019011055119335651
48,6,6,0,0.009278888443760305,0.009746066215543135,0.0014178561978042126,0.0025494168512523174,1.6689286894688848e-06,0.003970610909163952,0.008622763678431511,0.0017320070182904601,0.0010305842151865363,1.0850110054016113,0.0020246170461177826,2.392834186553955,0.015064239501953125,1.5822700262069702
49,7,7,0,0.02346969541859326,0.03183457931528867,0.011782863177359104,0.014975166879594326,1.311301275563892e-06,0.026760652661323547,0.02218932844698429,0.0010607416043058038,0.005900034215301275,5.465750694274902,0.004387360997498035,3.095613718032837,0.04221314191818237,5.725841999053955
50,3,3,0,0.0014704714720141724,0.0015106796882859656,4.889407591690542e-06,0.00012227326806169003,8.344646857949556e-07,0.00012883161252830178,0.0005791386356577277,0.0006792718777433038,0.00025025507784448564,0.34863385558128357,0.00044681504368782043,0.3927551507949829,4.57763671875e-05,0.00470280647277832
51,4,4,0,0.019481337368006002,0.027246928783737287,0.0013467383105307817,0.0017900335369631648,5.960446742392378e-06,0.003148692660033703,0.018737751990556717,0.0012178195174783468,0.001220828853547573,1.6548610925674438,0.0024282094091176987,1.712669849395752,0.03419429063796997,4.782471656799316
52,5,5,0,0.007647471401117917,0.007749408272627841,0.0007905749371275306,0.00891092699021101,7.986990567587782e-06,0.00971747562289238,0.006387591361999512,0.00174762774258852,0.0021606094669550657,3.1056902408599854,0.005129899363964796,4.059725284576416,0.004464924335479736,0.4524439573287964
53,8,8,0,0.008397055158426944,0.015408431061905103,0.01194273866713047,0.03861203044652939,7.390948667307384e-06,0.050569549202919006,0.00682144146412611,0.001086496515199542,0.006600792519748211,7.689918518066406,0.005150392651557922,6.218138694763184,0.0011040568351745605,0.20259225368499756
54,7,7,0,0.007564781310701654,0.00804966302809783,0.0009898090502247214,0.01582941971719265,7.152555099310121e-07,0.01682065986096859,0.005815899930894375,0.0012325721327215433,0.004558919928967953,4.25432014465332,0.007221188396215439,5.426088809967041,0.006598711013793945,0.7021670341491699
