leaf_index,target_section_count,predicted_section_count,section_count_absolute_error,geometry_rms_m,geometry_rms_normalized,position,size,section_count,total,station_x_m_mae,center_yz_m_mae,width_m_mae,width_m_relative_percent_mean,height_m_mae,height_m_relative_percent_mean,length_m_mae,length_m_relative_percent_mean
0,2,2,0,2.839818956097505e-05,5.357911854630295e-05,1.5219600024707347e-09,7.420769776445013e-09,0.0011088658357039094,0.0022177405189722776,3.9637088775634766e-06,1.7579644918441772e-05,1.2516975402832031e-06,0.001931574079208076,1.9669532775878906e-06,0.003726219292730093,7.927417755126953e-06,0.0014956729719415307
1,3,3,0,0.0001099464352385353,0.00012941273028872237,6.413773068203454e-09,1.2315308772770095e-08,0.0004430027911439538,0.0008860243251547217,6.765127182006836e-06,7.576154166599736e-05,9.071081876754761e-07,0.0024056576658040285,2.8796494007110596e-06,0.004139562603086233,1.5556812286376953e-05,0.0018311184830963612
